KEYWORD,SCORE
ensure timely filing,7.131964809384164
reconciliation output,7.1288888888888895
area,7.125
accounting job,7.118541033434651
quality system,7.1179487179487175
performance management,7.090909090909091
actively contribute,7.090909090909091
pricing contract,7.085714285714285
minimum 3 5 year,7.08235294117647
minimum 5 year,7.08235294117647
potential issue,7.080645161290322
people development,7.051587301587302
excellent communication,7.0476190476190474
verbal communication,7.0476190476190474
delivery focused,7.047058823529412
branch admin,7.045454545454546
local law,7.033333333333333
deliver full substantiation,7.023809523809525
yearly report,7.019607843137255
accounts section,7.008503401360545
system business,7.003663003663004
positive outlook,7.0
skillful costing,7.0
day based,7.0
dept vendors,7.0
accurate reporting,6.996822033898305
development activity,6.9944444444444445
procedure work closely,6.99
transfer pricing,6.9875
carrier issue,6.975382003395586
tds notice,6.933333333333334
oracle financials,6.915384615384616
year experience knowledge,6.910914361702972
provide analysis,6.910364145658264
data supplier,6.905172413793103
implemented identify propose,6.9
whilst working,6.886792452830189
work extended hour,6.873333333333333
responsible end,6.867448471926084
write procedure,6.866666666666667
performing review,6.862745098039216
analysis capability,6.862745098039216
youll deliver,6.857142857142858
support monthly,6.852941176470589
owner expectation,6.85
internal customer,6.845663265306122
internal group,6.8375
24 7 service model,6.836363636363637
write specification,6.833333333333334
assurance standards,6.833333333333334
high degree,6.832579185520362
problem resolution,6.823717948717949
resolve dispute,6.8125
information provided,6.8121212121212125
account function,6.804130579613591
timely generation,6.80241935483871
process cycle,6.8007054673721345
developing leader,6.800000000000001
customs,6.8
quarterly basis,6.796078431372549
portfolio level,6.783783783783784
accounting department,6.783043197936815
queue monitoring,6.777777777777778
defined policy,6.772727272727273
basic knowledge,6.771067415730338
company,6.761904761904762
clear thinking,6.75
accounting certification,6.73758865248227
day accounting,6.73758865248227
accounting specialist,6.73758865248227
excel knowledge,6.722990492653414
service line,6.719696969696971
erp system,6.717948717948718
years supervisory experience,6.715827338129497
multiple people,6.714285714285714
assigned client,6.70475113122172
skills required,6.696382428940568
high quality,6.694117647058823
risk system,6.69017094017094
team player,6.6869565217391305
good verbal,6.686567164179104
build understanding ofbusiness,6.682926829268292
compliance leadership,6.670454545454545
predetermined set,6.666666666666667
opex cost,6.666666666666666
developing budget,6.6625
perform activity,6.657142857142857
business application,6.64935064935065
financial institution,6.645348837209302
includes payroll,6.636363636363637
service taxes,6.636363636363637
sec standard,6.633333333333334
pricing analytics,6.633333333333333
pricing analyst,6.633333333333333
multiple country,6.626373626373626
online research,6.625
business analyst,6.619047619047619
review process,6.6158315177923015
resolution communicate,6.615384615384615
month,6.608695652173913
business senior,6.6082949308755765
developing plan,6.6
journal,6.6
weekly basis,6.6
cost accountant,6.593220338983051
concurrence process simplification,6.586419753086419
proper allocation,6.583333333333334
collection accountable,6.571428571428571
ensuring compliance,6.569844789356985
account preferably,6.562025316455696
plansreportingfinancial reporting,6.559322033898305
related subject,6.55
mid year,6.549019607843137
good oral,6.543710021321962
accounting principle,6.5375886524822695
wait time,6.533333333333333
internal control,6.525735294117647
internal team,6.524456521739131
delivery management,6.51574569221628
business performance,6.507936507936508
qualified accountant,6.50231124807396
returns filling,6.5
file integration liaise,6.5
closure,6.5
legal matter,6.482142857142858
revenue growth,6.478947368421052
global process,6.4753086419753085
negotiation skill,6.472727272727273
technology partner,6.464285714285714
unearned account,6.462025316455696
ensure action,6.454545454545455
corporate sale,6.4523809523809526
financial impact,6.445348837209302
retail partner,6.441558441558442
order type,6.433333333333334
production task,6.431372549019608
professional staff,6.428571428571429
communication work,6.4209523809523805
essentials skills,6.4186046511627906
soft skills,6.4186046511627906
involve dealing,6.416666666666667
number revenue,6.412280701754385
customer satisfaction,6.408163265306122
update documentation,6.4
gaap ifrs,6.4
day book keeping,6.4
reliable quality,6.4
minimum time,6.4
maintain relationship,6.395789473684211
pfe epe output,6.388888888888889
key task,6.384705882352941
business process,6.372134038800706
implement decision,6.363636363636363
control framework,6.36096256684492
supervisor manager,6.3545454545454545
accountant 2 fin,6.343220338983051
education ug,6.338618925831202
accounting clerk,6.337588652482269
supporting material,6.333333333333334
travel program,6.333333333333334
excise,6.333333333333333
increase revenue,6.328947368421052
special project,6.317460317460317
basic understanding,6.307926829268292
orchestrating oracle,6.3
oracle forms,6.3
report required,6.2973856209150325
multiple internal,6.294642857142858
track receivables,6.285714285714286
corporate social,6.285714285714286
7am candidate,6.28125
job profile,6.274569402228977
location bangalore,6.25
access issue,6.247311827956989
ca qualified,6.236013986013987
expense,6.230769230769231
retail sme,6.2272727272727275
auditor request,6.222222222222222
track performance,6.222222222222222
support management,6.221628045157457
job role,6.216931216931217
r2r experience,6.215827338129497
trend experience,6.215827338129497
tool required,6.215277777777778
category type,6.213725490196078
contact customer,6.208163265306123
commerce degree,6.205128205128204
managing risk,6.202991452991453
pg mba,6.202270815811607
emerging law,6.2
initiate action,6.2
forms certificate,6.2
auditing practice,6.199999999999999
depth analysis,6.196078431372549
analysis performed,6.196078431372549
business decision,6.194805194805195
professional development,6.194444444444445
balance,6.183673469387755
timely processing,6.17741935483871
excellent written,6.1764705882352935
control issue,6.16888045540797
process issue,6.167064914376742
active listening,6.166666666666666
tax,6.164383561643835
reporting timeline,6.159322033898306
chennai bangalore,6.159090909090909
current customer,6.158163265306122
strong organization,6.157608695652174
solid analytical,6.15625
supervisory skill,6.154545454545454
manager proactively,6.154545454545454
external requirement,6.15
systems knowledge,6.146067415730338
proactive compliance,6.1454545454545455
risk assessment,6.138888888888889
risk exposure,6.138888888888889
payroll processing,6.136363636363637
erm standard,6.133333333333334
major responsibility,6.128205128205128
external consultant,6.125
key personnel,6.12
dynamic environment,6.1182266009852215
ensuring control,6.112625538020087
decision making,6.109090909090909
senior level,6.106364428945074
indian gaap,6.1
investments,6.1
primary goal,6.1
advisory methodology,6.089285714285714
process indicator,6.086419753086419
tally knowledge,6.083567415730338
revenue achievement,6.078947368421052
future revenue,6.078947368421052
global environment,6.078544061302682
high level,6.077901430842607
leading organization,6.075
industry update,6.069811320754717
business level,6.069498069498069
handling budget,6.0625
deliver result,6.057142857142857
timely settlement,6.05241935483871
pg ca,6.046435272045029
proper information,6.045454545454545
timely application,6.041055718475073
education background,6.0310559006211175
draft report,6.019607843137255
auditorrsquos report,6.019607843137255
interpersonal skill,6.0181818181818185
gain understanding,6.016260162601625
timely manner,6.010752688172043
sale function,6.008771929824562
customer expectation,6.0081632653061225
account department,6.007479861910241
consulting attribute,6.0
shop floor,6.0
preferred,6.0
charge,6.0
p2p o2c,6.0
alm qc,6.0
bond portfolio,6.0
complete execution,6.0
holistic elsevier,6.0
large volume,6.0
strong experience,5.998436033781671
development solution,5.9944444444444445
commerce ca,5.993589743589744
supporting data,5.988505747126437
develop implement,5.973063973063973
customer focus,5.970663265306122
subsidiary account,5.962025316455696
account mgr,5.962025316455696
total account,5.962025316455696
handling account,5.962025316455696
existing process,5.961419753086419
execute initiative,5.960526315789474
maintaining book,5.955555555555556
deputy manager,5.954545454545455
sustain result,5.95
invoice shipment,5.949999999999999
timely basis,5.944086021505376
motivated person li,5.941666666666666
close interaction,5.933333333333334
periodical basis,5.933333333333334
existing client,5.9326923076923075
deliverable work,5.928888888888888
strong knowledge,5.9286761113825115
business unit,5.928571428571429
work related,5.923333333333334
leading initiative,5.910526315789474
drive high,5.909502262443439
audit,5.906666666666666
review work,5.902745098039215
good experience,5.902394502308601
direct link,5.9
carrier correspond,5.894736842105264
carrier confirming,5.894736842105264
maintain solution,5.88
work involves,5.873333333333333
required accountant,5.870998116760829
skill experience,5.870372792674951
post graduate,5.87037037037037
key competencies,5.87
industry relation,5.869811320754717
segment management,5.8686868686868685
expenses management,5.8686868686868685
dc management,5.8686868686868685
getter leader,5.866666666666667
procedure consistent,5.866666666666667
learning development,5.861111111111111
manage relationship,5.857456140350877
people soft,5.857142857142858
excellent oral,5.857142857142858
essential requirements,5.857142857142858
industry type,5.836477987421384
current process,5.836419753086419
wide range,5.833333333333334
professional expertise,5.833333333333334
good knowledge,5.832634579909442
process improvement,5.825550187869029
suggest change,5.8076923076923075
internal procedure,5.804166666666667
providing information,5.80035650623886
activity depending,5.8
elsevier business,5.785714285714286
freight wa,5.785714285714286
customer organization,5.783163265306122
strong teamwork,5.782608695652174
strong fp,5.782608695652174
drive sale,5.782051282051282
interested candidate,5.78125
successful candidate,5.78125
team environment,5.7766116941529235
accepted policy,5.772727272727273
year performance,5.771241830065359
establish working principle,5.770125786163522
additional qualification,5.769230769230769
asian country,5.769230769230769
related experience,5.765827338129496
multi task,5.764705882352941
project charter,5.761904761904762
diverse team,5.753623188405797
meet kp,5.75
key stakeholder,5.745
customer driven,5.741496598639456
time management,5.735353535353536
proactive approach,5.725
system enhancement,5.717948717948718
system upgrade,5.717948717948718
ha experience,5.715827338129497
rca team,5.711956521739131
ensuring timely,5.701809598741148
vendor invoice,5.699999999999999
continuous monitoring,5.686868686868687
support operational,5.686274509803922
analytics support,5.686274509803922
accurate payment,5.680743243243244
effective monitoring,5.677777777777777
regular education,5.673913043478261
relevant degree,5.671794871794871
assessment mca,5.666666666666666
commerce professional,5.666666666666666
nationwide network,5.666666666666666
team member,5.665903890160183
global policy,5.661616161616162
customer orientation,5.658163265306122
master data,5.655172413793103
synthesis skill,5.654545454545454
internal partner,5.651785714285714
continuous improvement,5.648221343873518
territory assigned,5.647058823529411
experience staff,5.644398766700925
corrective measure,5.642857142857142
consumer unit,5.642857142857142
yr executive,5.632352941176471
send scan copy,5.630434782608695
capital markets,5.625
legal situation,5.625
external stakeholder,5.625
administrate research,5.625
key driver,5.62
key accountabilities,5.62
multinational business,5.619047619047619
resolution target,5.615384615384615
driving initiative,5.610526315789474
contractual agreement,5.6
business implementation,5.598214285714286
deliver improvement,5.596273291925466
department related,5.595454545454546
deal process,5.586419753086419
role purpose,5.585978835978835
similar line,5.583333333333334
internal regulatory,5.5625
corporate policy,5.558441558441558
related tracker,5.55
bill,5.545454545454546
task monitoring,5.542483660130719
ensure business,5.54025974025974
bulk recruitment,5.538461538461538
filing remittance,5.533333333333333
quarterly results,5.529411764705882
strong ability,5.528063241106719
commerce background,5.523809523809524
client responsibility,5.519230769230769
responsibilities strong,5.513377926421405
pricing initiative,5.510526315789473
communication responsible,5.510305614783227
ensure adherence,5.504545454545454
correct anomaly,5.5
corrective evolution,5.5
identify source,5.5
solution provider,5.5
tech,5.5
business partner,5.5
finance,5.5
compliances,5.5
stress tolerance,5.5
management familiarity,5.468686868686868
strong understanding,5.465535524920466
process methodology,5.461419753086419
work product,5.460289855072464
essential familiarity,5.457142857142857
manager mentor,5.454545454545455
regional guideline,5.444444444444445
key individual,5.4381818181818184
internal promotion,5.4375
impairment provision,5.428571428571429
call 9163354562,5.416666666666667
call 9389925354,5.416666666666667
production follow,5.416666666666666
testing phase,5.416666666666666
regression testing,5.416666666666666
payment detail,5.40990990990991
customer lifecycle,5.408163265306122
customer loyalty,5.408163265306122
claim responsible,5.407131011608624
end,5.404761904761905
control implementation,5.400735294117647
cost book,5.4
direct accountability,5.4
peer group,5.4
claim participate,5.3989898989899
date knowledge,5.396067415730338
success profile,5.3936170212765955
provide timely,5.3917050691244235
handle client,5.3910256410256405
providing solution,5.3882352941176475
involves working,5.386792452830189
user department,5.378787878787879
variance,5.375
work location,5.373333333333333
impact due,5.371428571428572
key person,5.37
good understanding,5.3694939934473975
business line,5.369047619047619
export procedure,5.366666666666667
measure performance,5.365079365079366
dealer servicing,5.363636363636363
develop expertise,5.351851851851852
key responsibilities,5.350769230769231
responsibility include,5.350427350427351
team graduate,5.3462157809983895
detailed knowledge,5.346067415730337
measure result,5.342857142857143
accounts,5.341836734693878
process orientation,5.336419753086419
query notice,5.333333333333334
interested mail,5.333333333333334
bcd travel,5.333333333333334
mail question,5.333333333333334
customerrsquos institution,5.333333333333334
interest,5.333333333333333
telecom dot,5.333333333333333
intermediate ca,5.326923076923077
build relationship,5.315789473684211
erp implementation,5.3125
cross selling,5.3
high aspiration,5.294117647058823
companys business,5.285714285714286
tracks receivables,5.285714285714286
expanding business,5.285714285714286
document,5.285714285714286
business continuance,5.285714285714286
corporate strategies,5.285714285714286
leasing business,5.285714285714286
lower level,5.283783783783784
minimal level,5.283783783783784
efficient mis,5.277777777777778
controlled framework,5.272727272727273
fortnight basis,5.266666666666667
payroll consultant,5.261363636363637
due understanding,5.2543554006968645
assigned timeline,5.247058823529412
delay payment,5.243243243243244
attempt payment,5.243243243243244
preventing payment,5.243243243243244
reconfirm payment,5.243243243243244
payment received,5.243243243243244
reconciliation,5.24
propose improvement,5.239130434782609
environment 6 year,5.238674780256931
urgent request,5.222222222222222
contractual term,5.222222222222222
send daily,5.221343873517786
technical knowledge,5.217495987158909
superior experience,5.215827338129497
location partner,5.214285714285714
provide organisation,5.214285714285714
effective implementation,5.2125
information collected,5.212121212121212
stakeholder team,5.211956521739131
error understand,5.208333333333334
regulatory issue,5.205645161290322
996 indian town,5.2
determine validity,5.2
ongoing development,5.194444444444445
trained people,5.190476190476191
act,5.166666666666667
rule,5.166666666666667
decent exposure,5.166666666666666
quantitative assessment,5.166666666666666
institutional strategy,5.166666666666666
formulate strategy,5.166666666666666
major duties,5.166666666666666
providing recommendation,5.159663865546219
obtain data,5.155172413793103
excellent knowledge,5.146067415730338
robust knowledge,5.146067415730338
performs rca,5.125
reactive approach,5.125
collaborative approach,5.125
key expert,5.12
client department,5.103146853146853
involves interaction,5.1
business change,5.093406593406593
reportfinancial control,5.088235294117647
control weakness,5.088235294117647
team spirit,5.086956521739131
small team,5.086956521739131
lease product,5.086956521739131
cva team,5.086956521739131
team workload,5.086956521739131
team event,5.086956521739131
cmat team,5.086956521739131
bsp process,5.086419753086419
process manual,5.086419753086419
process upgrade,5.086419753086419
inefficient process,5.086419753086419
issue arising,5.080645161290322
analyse issue,5.080645161290322
build maintain,5.08
maintain confidentiality,5.08
demonstrated ability,5.078787878787879
client indias,5.0576923076923075
client computation,5.0576923076923075
graduate li,5.050925925925926
invoice copy,5.05
branch,5.045454545454546
work efficiently,5.04
demonstrates expertise,5.033333333333333
create update,5.025
ensuring correctness,5.024390243902439
reasonable understanding,5.016260162601626
demonstrated understanding,5.016260162601626
fast fun,5.0
stipulated target,5.0
strengthen target,5.0
excellent communicator,5.0
reactive detection,5.0
substantiation aging,5.0
export house,5.0
erp module,5.0
identify build,5.0
damage notification,5.0
total population,5.0
diverse range,5.0
formulate matrix,5.0
governance,5.0
identify inconsistency,5.0
headhunting cost,5.0
apac region,5.0
2 lac 50 thousand,5.0
qtr,5.0
ebs,5.0
productivity,5.0
hard copy,5.0
regulation policy,4.987012987012987
experience qualification,4.985058107360265
multiple stakeholder,4.982142857142858
core responsibilities,4.980769230769231
graduate pg,4.97877145438121
risk element,4.972222222222222
detail li,4.958333333333333
stay current,4.95
facilitate resolution,4.948717948717949
ensure timely,4.931964809384164
commerce graduate,4.925925925925926
open,4.923076923076923
written ability,4.9219251336898395
stakeholder level,4.908783783783784
make recommendation,4.904761904761905
minimal supervision,4.9
fraud,4.9
process change,4.894112060778728
india leveraging,4.888888888888889
gfs india,4.888888888888889
trusted partner,4.880952380952381
impact issue,4.880645161290323
methodology perspective,4.875
operating model,4.866666666666667
perform investigation,4.857142857142858
proper deduction,4.833333333333334
leap understand,4.833333333333334
guarantee processing,4.833333333333333
key deliverables,4.82
return difference,4.818181818181818
renewal negotiation,4.818181818181818
equivalent mba,4.816091954022989
experience preferably,4.8158273381294965
determine resolution,4.815384615384616
stores,4.8
deduction li,4.791666666666666
subordinate li,4.791666666666666
peer level,4.783783783783784
monitoring mechanism,4.777777777777778
regulatory requirement,4.775
shift shift,4.769230769230769
frm qualification,4.769230769230769
5 year experience,4.764846945972634
year experience,4.764846945972634
2 5 year experience,4.764846945972634
3 year experience,4.764846945972634
delegated task,4.764705882352941
provide input,4.761904761904762
control gap,4.754901960784314
improving process,4.753086419753086
omni fin,4.75
uk leveraging,4.75
qualifications,4.75
manages,4.75
collecting analyzing,4.75
involve interpretation,4.75
channel workflow,4.75
gfs uk,4.75
successful advisor,4.75
functioning logic,4.75
brand,4.75
proactively manage,4.741666666666667
taxation aspect,4.7407407407407405
operating division,4.738095238095238
accounting,4.73758865248227
develop model,4.718518518518518
experience selling,4.715827338129497
provide explanation,4.714285714285714
receipt,4.714285714285714
provide qualitative,4.714285714285714
ensure accurate,4.692045454545454
changing environment,4.689655172413794
excellent understanding,4.682926829268292
moved timely,4.67741935483871
filed timely,4.67741935483871
laws,4.666666666666667
ge,4.666666666666667
computer fundamental,4.666666666666667
fully compliant,4.666666666666666
operating effectiveness,4.666666666666666
operative banks,4.666666666666666
commentary day,4.666666666666666
notice period,4.666666666666666
contractual obligation,4.666666666666666
prioritize workload,4.666666666666666
drive input,4.663003663003662
develop measure,4.661375661375661
class graduate,4.659259259259259
requirement details,4.65
planning,4.647058823529412
sound knowledge,4.646067415730338
financial,4.645348837209302
invoice assist,4.645238095238096
abusiness unit,4.642857142857142
service,4.636363636363637
develop efficient,4.62962962962963
elsevier stakeholder,4.625
regulatory topic,4.625
consultant reducing,4.625
work closely,4.623333333333333
job description,4.622710622710622
drive advancement,4.615384615384615
drive standardization,4.615384615384615
financials produced,4.615384615384615
auditing,4.6
entity,4.6
hyderabad coimbatore,4.6
work experience,4.58916067146283
establish goal,4.583333333333334
makes recommendation,4.571428571428571
collection,4.571428571428571
keen focus,4.5625
reporting,4.559322033898305
special assignment,4.555555555555555
required policy,4.55050505050505
invoice requirements,4.55
experience range,4.54916067146283
process responsible,4.549106320250599
posse 3 4 year,4.549019607843137
minimum 5,4.533333333333333
minimum,4.533333333333333
assist accurate,4.532738095238095
ensure policy,4.527272727272727
specialization graduation,4.51304347826087
conduct,4.5
financialinformation populated,4.5
main activities,4.5
deal executed,4.5
minimal rework,4.5
groups structure,4.5
jira optional,4.5
opportunity begins,4.5
monthly,4.5
closed,4.5
seek clarity,4.5
expands opportunity,4.5
hr,4.5
visionary goal,4.5
experience required,4.493605115907274
line supervision,4.483333333333333
prioritizing risk,4.472222222222222
broader responsibility,4.461538461538462
lead investigation,4.444444444444445
added advantage,4.442857142857143
skills,4.4186046511627906
professionals chennai,4.409090909090909
support input,4.400560224089636
supervisor cadre,4.4
meeting,4.4
book keeping,4.4
india branches,4.388888888888889
night shift,4.384615384615385
contracts work,4.373333333333333
investigation procedure,4.366666666666667
presentation,4.363636363636363
manage change,4.3493589743589745
relevant experience,4.34916067146283
validate proof,4.333333333333334
number crunching,4.333333333333334
effectively summarize,4.333333333333334
effectively restates,4.333333333333334
effectively coach,4.333333333333334
equivalent erp,4.333333333333333
monitor,4.333333333333333
benefit target,4.333333333333333
resolve,4.3125
initiate implementation,4.3125
profit,4.3076923076923075
complex timeline,4.300000000000001
hand notices,4.3
department ensure,4.3
form solution,4.3
required timescales,4.277777777777778
verifying accuracy,4.272727272727273
9 es accuracy,4.272727272727273
order,4.266666666666667
relevant stakeholder,4.258333333333333
ensure updation,4.254545454545454
ensure smooth,4.254545454545454
ensure push,4.254545454545454
ensure reliability,4.254545454545454
quick learner,4.25
developed ability,4.245454545454545
individual growth,4.218181818181818
experience 5 9 yr,4.215827338129497
firsthand experience,4.215827338129497
4 5 yr experience,4.215827338129497
experience 4 yr,4.215827338129497
experience 4 6 years,4.215827338129497
problem,4.208333333333333
develop understanding,4.2014453477868114
law,4.2
tracking,4.2
hyatt international,4.2
certificate,4.2
international worker,4.2
leader,4.2
analysis,4.196078431372549
oral instruction,4.190476190476191
sound understanding,4.182926829268292
relevant department,4.178787878787879
timely escalation,4.17741935483871
transaction,4.176470588235294
full substantiation,4.166666666666667
support change,4.160633484162896
immense knowledge,4.146067415730338
depth knowledge,4.146067415730338
schedule,4.142857142857143
standard,4.133333333333334
shift ability,4.13006993006993
research,4.125
work delivered,4.123333333333333
drive thing,4.115384615384615
efficient running,4.111111111111111
experience working,4.102619790959685
assist peer,4.095238095238095
logic maintained,4.083333333333333
preparing,4.083333333333333
revenue,4.078947368421052
disclosure requirement,4.078571428571428
division supported,4.071428571428571
bc division,4.071428571428571
budget,4.0625
communication,4.0476190476190474
submitting input,4.0476190476190474
working knowledge,4.032859868560526
report,4.019607843137255
positive attitude,4.0
cma,4.0
require interaction,4.0
anomalous epe,4.0
quickly move,4.0
analyze,4.0
govt regulations,4.0
sufficiently assessed,4.0
tier 1 instituion,4.0
reduce chance,4.0
overdue,4.0
calculating nav,4.0
trend,4.0
smooth functioning,4.0
funded startup,4.0
broad picture,4.0
career progression,4.0
asia pacific,4.0
invoices raising,4.0
rwa pfe,4.0
reduce rejection,4.0
vendors,4.0
er ps,4.0
r2r,4.0
move forward,4.0
lading proof,4.0
includes,4.0
tca architecture,4.0
alleged violation,4.0
inclusive collaborative,4.0
11pm 10pm,4.0
documentation,4.0
ernst young,4.0
bba bbm,4.0
unexpected circumstance,4.0
maintenance release,4.0
xi3 webi,4.0
plan,4.0
small enhancement,4.0
crm,4.0
concise linkage,4.0
loan,4.0
hand determine,4.0
4pm 2pm,4.0
human resources,4.0
helping,4.0
mega walk,4.0
rs 100 crore,4.0
pe epe,4.0
tight deadline,4.0
master circular,4.0
rs 75 crore,4.0
correction thereof,4.0
continuously strive,4.0
show discretion,4.0
facilitate transition,4.0
variation completes,4.0
account,3.962025316455696
manager,3.9545454545454546
keyskills,3.9473684210526314
demonstrates ability,3.9454545454545453
claim,3.9444444444444446
tool,3.9375
tally,3.9375
direct,3.9
carrier,3.8947368421052633
profile,3.893617021276596
2 working day,3.8867924528301887
working autonomously,3.8867924528301887
checking payroll,3.8863636363636362
networking identification,3.875
management,3.8686868686868685
payroll calculation,3.836363636363636
role,3.835978835978836
effectively communicates,3.8333333333333335
delivery integrity,3.813725490196078
change recommended,3.8076923076923075
ass impact,3.8
training,3.8
activity,3.8
anticipate impact,3.8
economic principle,3.8
contract,3.7857142857142856
freight,3.7857142857142856
candidate,3.78125
country,3.769230769230769
project,3.761904761904762
discussion,3.75
typically experienced,3.75
execute,3.75
reconciling,3.75
plant factory,3.75
involve devising,3.75
follow laid,3.75
meet,3.75
proven ability,3.745454545454545
roles responsibilities,3.730769230769231
day responsibilities,3.730769230769231
system,3.717948717948718
advisory,3.7142857142857144
exhibit initiative,3.710526315789474
vital part,3.7
stay abreast,3.7
leading,3.7
good,3.6865671641791047
build understanding,3.6829268292682924
deeper understanding,3.6829268292682924
industry,3.669811320754717
identifying gap,3.666666666666667
transition progress,3.666666666666667
refer upwards,3.666666666666667
production,3.6666666666666665
implication,3.6666666666666665
mandatory detail,3.6666666666666665
design,3.6666666666666665
evaluate,3.6666666666666665
analytical,3.65625
data,3.6551724137931036
skill,3.6545454545454548
assigned,3.6470588235294117
legal,3.625
accountant,3.593220338983051
guest,3.5714285714285716
due,3.5714285714285716
relevant disclosure,3.5619047619047617
maintaining,3.5555555555555554
deliverable,3.5555555555555554
compliance,3.5454545454545454
degree,3.5384615384615383
recruitment,3.5384615384615383
review,3.5294117647058822
reviewing,3.5
preferable,3.5
ifrs 7,3.5
compile,3.5
processing,3.5
mba,3.4827586206896552
territory responsible,3.4626865671641793
primarily responsible,3.4626865671641793
implement,3.4545454545454546
initiate participate,3.4545454545454546
ll description,3.441758241758242
internal,3.4375
dynamic,3.4285714285714284
technique,3.4285714285714284
customer,3.4081632653061225
taxation,3.4074074074074074
desirable,3.4
driving,3.4
quality,3.4
settlement,3.375
application,3.3636363636363638
fundamental understanding,3.3495934959349594
travel,3.3333333333333335
manner,3.3333333333333335
booking,3.3333333333333335
share,3.3333333333333335
query,3.3333333333333335
night shifts,3.333333333333333
junior colleague,3.333333333333333
ca,3.326923076923077
senior,3.3225806451612905
relationship,3.3157894736842106
pricing,3.3
receivables,3.2857142857142856
corporate,3.2857142857142856
business,3.2857142857142856
specialization doctorate,3.2766798418972334
framework,3.272727272727273
interview,3.25
accurately,3.25
interact successfully,3.25
rigorous attention,3.25
date,3.25
english fluent,3.25
adherence,3.25
payment,3.2432432432432434
salary input,3.230952380952381
managing,3.230769230769231
term,3.2222222222222223
performance,3.2222222222222223
request,3.2222222222222223
loss,3.2222222222222223
information,3.212121212121212
result,3.2
development,3.1944444444444446
salary filling,3.1833333333333336
clear understanding,3.1829268292682924
written,3.176470588235294
education,3.1739130434782608
add step,3.166666666666667
assessment,3.1666666666666665
head,3.1666666666666665
sale,3.1666666666666665
strategy,3.1666666666666665
access,3.1666666666666665
mis,3.1666666666666665
rbi,3.1666666666666665
exposure,3.1666666666666665
ug,3.164705882352941
vendor,3.15
periodic,3.125
capital,3.125
prepare,3.111111111111111
takes ownership,3.1
control,3.088235294117647
team,3.0869565217391304
product,3.0869565217391304
comfortable working,3.0867924528301884
process,3.0864197530864197
issue,3.0806451612903225
maintain,3.08
technical,3.0714285714285716
client,3.0576923076923075
ensuring,3.024390243902439
program,3.0
excellent,3.0
erp,3.0
damage,3.0
accrual,3.0
coe,3.0
identify,3.0
posting,3.0
cost,3.0
advance,3.0
hire,3.0
pacman,3.0
file,3.0
pre,3.0
target,3.0
ensures,3.0
back,3.0
verbal,3.0
resolving,3.0
tat,3.0
fee,3.0
identified,3.0
paperwork,3.0
valuation,3.0
risk,2.9722222222222223
chennai,2.909090909090909
decision,2.909090909090909
gaap,2.9
include,2.888888888888889
fund,2.888888888888889
perform,2.857142857142857
background,2.857142857142857
oral,2.857142857142857
function,2.8421052631578947
concept,2.8333333333333335
understand,2.8333333333333335
return,2.8181818181818183
negotiation,2.8181818181818183
solution,2.8
contact,2.8
li,2.7916666666666665
level,2.7837837837837838
investment,2.7777777777777777
monitoring,2.7777777777777777
qualification,2.769230769230769
task,2.764705882352941
current,2.75
channel,2.75
analyzing,2.75
relating,2.75
uk,2.75
challenge,2.75
improvement,2.739130434782609
doctorate doctorate,2.727272727272727
pg,2.7195121951219514
provide,2.7142857142857144
regulation,2.7142857142857144
complex,2.7
provider,2.7
environment,2.689655172413793
timely,2.6774193548387095
dot,2.6666666666666665
academic,2.6666666666666665
period,2.6666666666666665
finalization,2.6666666666666665
volume,2.6666666666666665
confirm,2.6666666666666665
sustainable,2.6666666666666665
present,2.6666666666666665
commerce,2.6666666666666665
requirement,2.65
delivery,2.6470588235294117
unit,2.642857142857143
payroll,2.6363636363636362
consultant,2.625
create,2.625
rca,2.625
drive,2.6153846153846154
resolution,2.6153846153846154
financials,2.6153846153846154
proactive,2.6
expectation,2.6
developing,2.6
significant,2.6
preferably,2.6
providing,2.588235294117647
member,2.5789473684210527
recommendation,2.5714285714285716
position,2.5714285714285716
focus,2.5625
invoice,2.55
2 4 year,2.549019607843137
1 2 year,2.549019607843137
8 year,2.549019607843137
year,2.549019607843137
10 year,2.549019607843137
4 year,2.549019607843137
3 year,2.549019607843137
4 6 year,2.549019607843137
5 year,2.549019607843137
6 8 year,2.549019607843137
6 10 year,2.549019607843137
3 5 year,2.549019607843137
manage,2.5416666666666665
develop,2.5185185185185186
incorporating,2.5
referral,2.5
planned,2.5
opportunity,2.5
deal,2.5
discuss,2.5
paid,2.5
building,2.5
completion,2.5
energy,2.5
liaison,2.5
selling,2.5
exceeding,2.5
benchmark,2.5
works,2.5
taking,2.5
passing,2.5
cs,2.5
recommending,2.5
payments,2.5
recognized,2.5
responsibility,2.4615384615384617
regional,2.4444444444444446
lead,2.4444444444444446
accurate,2.4375
apply,2.4285714285714284
class,2.4
update,2.4
require,2.4
supervision,2.4
reconciliations,2.4
firm,2.4
supervisor,2.4
proficient,2.4
growth,2.4
shift,2.3846153846153846
job,2.380952380952381
methodology,2.375
error,2.375
organization,2.375
work,2.3733333333333335
procedure,2.3666666666666667
support,2.3529411764705883
make,2.3333333333333335
capacity,2.3333333333333335
supporting,2.3333333333333335
divisional,2.3333333333333335
driven,2.3333333333333335
validate,2.3333333333333335
number,2.3333333333333335
